score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
2.0,Very poor,The ethos of the hotel,"The staff were unhelpful and unfriendly. I've stayed at this hotel several times, often arriving alone at 11pm at night. However there's no kind or friendly welcome. They treat you as an annoyance. Also there is no kettle in the room, so you have to go all the way to reception to make a cup of tea. The general unfriendly demeanour of the staff puts you off doing this. The bathrooms are also so tiny you almost have to walk in sideways!",United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,August 2022,11 August 2022,,
6.0,close to Hyde Park and some good restaurants,location was good. it was clean.,the beds were uncomfortable. pillows were hard. Ladies that checked us in were a bit rude about the luggage we had and that three of us were sharing a room even though I booked a triple.,United States,Triple Room,2 nights ·,Family,July 2022,1 August 2022,,
3.0,Poor,very small room size.  very noisy.  at 5 o'clock in the morning you can already hear the noise of the kitchen.,,Israel,Deluxe Single Room,5 nights ·,Solo traveller,July 2022,30 July 2022,,
4.0,Disappointing,The location was really useful to us and the beds were ok once we were eventually given a suitable room. Rooms were clean and the design was nice.,"Have never felt the need to leave a negative review before but considering this hotel advertises a relaxing stay this was possibly the most stressed I’ve been in a hotel before. Our room was supposed to be a ‘free upgrade’ but we were put in a room with a generator right by the window. We asked if the door to it would be shut at night and the receptionist said it would so when we got back at 11pm to the generator door open and a constant droaning through our room we were far from impressed. It wasn’t until 3 phone calls later (the night receptionist had no idea what to tell us) that we were given a new room at around midnight. When asked about our stay the next morning the receptionists didn’t seem overly fussed about our experience!!When you add this to the 45 minute wait for our room on arrival, the shower that was either steaming hot or freezing cold and the lack of items in the room that are stated as included on their website - a generally disappointing stay!",United Kingdom,Deluxe Twin Room,1 night ·,Family,July 2022,29 July 2022,,
1.0,Lousy hotel,,"A real rip off. Friendly staff and good plumbing but everything done on the cheap and stingy. A double room had 3 coat hangers (one of which came off the wall when we tried to hang something up) and only one bedside table and light, with the (small) double bed jammed up against the wall so the person on that side had to clamber over the bed to get into it. One chair only so forget two of you spending any time in the room unless one of you is in bed. Breakfast: nice sunny room but mostly stools so you can’t relax properly and lean back. A big wait for breakfast with lots of people complaining about the wait (“how long does it take to make eggs”) but the worst thing was that when the breakfast came, it was pretty disgusting. Almost solid scrambled eggs on soggy toast and they managed to make avocado smash taste awful. Nice squeezed orange juice though. We were so depressed at the thought of spending another night there that we checked out to stay somewhere nicer and forfeited our deposit but it was well worth it not to have to spend another night there.",United Kingdom,Deluxe Double Room,2 nights ·,Couple,July 2022,28 July 2022,,
6.0,"Good location. Nice decor of hotel, No services in room, Ridiculously high Room Tariff.","Location was good.Staff was friendly.Room is small with not even a Kettle, a chair etc.And the Room tariff we paid was ridiculously high. On they most expensive day, we were paying well over double.This was the most unacceptable part. And this was mostly because because because of you - Booking.com.",More reasonable pricing.Booking in advance became a punishment.,India,Deluxe Double Room,5 nights ·,Family,July 2022,28 July 2022,,
6.0,Pleasant,It was clean.,"Pillows were too large and thick, didnt sleep very well and there was some weird noise keeping my husband awake.",Iceland,Deluxe Double Room,2 nights ·,Couple,July 2022,24 July 2022,,
4.0,AC broken and bathroom toooo small,Decoration. Location. Staff.,AC was broken and after 4 nights they could not solve the problem. AC would turn off after some minutes and I had to wake up 5 times a night to turn it on. Bathroom tooooo small line airplane. No kidding.,Brazil,Deluxe Double Room,4 nights ·,Family,July 2022,20 July 2022,,
4.0,Clean but tiny rooms and the,cleanliness,"We stayed there during a heat wave in the UK, the ACs kept getting shut down in the middle of the night everyday causing us to wake up because of the heat. We asked the hotel to fix the issue but nothing was done.they don't offer dental kits.tiny rooms",United Kingdom,Deluxe Double Room,4 nights ·,Group,July 2022,18 July 2022,,
4.0,Generally OK but poor value; some issues unacceptable at any price.,"Location was good, shower was great …mostly.","Staff were unwelcoming and seemed to be wondering what I was doing there.Fridge and wider range of toiletries would have been useful.Room wasn't clean enough. Stool had mysterious stain on cushion; TV remote was dusty and had something sticky on the keys; other surfaces also dusty. Window hardware needed maintenance.Plumbing made loud squawking noises at irregular intervals well into the night. Shower was fantastic, but water temperature kept swinging from comfortable to nearly scalding.",Canada,Deluxe Single Room,1 night ·,Solo traveller,July 2022,13 July 2022,,
6.0,"Great location and rooms upstairs, but need tea making facilities and trained staff in the cafe.",lovely decor in rooms. Beds are really comfortable. Nice view on to street once I moved to a room with a view. Large lounge/library.,"No kettle and tea making facilities in room. Day reception staff were excellent, but night staff were unhelpful. I paid extra for a king suite, but my room was in the basement. Ended up moving to a double with a nice street view which was fine. The cafe staff were all new and untrained and the service and coffee was terrible. The food was good though (when it arrived).",Australia,King Room,9 nights ·,Group,June 2022,6 July 2022,,
4.0,pity to ruin a two day trip in London over this …,pretty decent location and promising from a trend point of view … however what you promised and what you deliver is a different story,room was ok … until the neighbours decided to use their bathroom or air conditioner (it were some 27 degrees outside) the noise is something comparable  to trying to sleep next to an airline engine.everything had the allure of a posh and trendy space. but.. breakfast (paid extra in the room charge) was lacking basics ( no orange juice two days in a row… ) Disguised under fancy names the breakfast was at most some poached eggs or Musli prepared a week ago. and you have to wait like 40 minutes to see these on your table. they even had fruits ( discovered that too late) but not close enough for customers to see them or have any .. blaming it on the lack of personnel won’t work (it’s not the customer business) and they had 4 people at the reception surfing the internet …,Belgium,King Room,2 nights ·,Couple,July 2022,5 July 2022,,
4.0,Disappointing,"Good location, walking distance to the closest metro and Hyde ParkLibrary was lovely and beds were comfortable","I stayed in room 109 and the bathroom was tiny. I am a bigger girl and i could barely squeeze in to use the  toilet. My travel partner stayed in room 103, and the room was so small, it felt claustrofobic.  We had booked Single roms deluxe, and we feel that it does not deliver on that.There was also a constant high noise outside, maybe from a generator that was interferring with sleep in room 109. The breakfast menu consisted of 3 options, but if you wanted some orange juice that would cost Gbp 6 extra, which feels very expensive. Some of the staff were friendly, but others did not respond when you said good morning.",Norway,Deluxe Single Room,3 nights ·,Family,July 2022,4 July 2022,,
3.0,Would not return but visit London regularly,decor,room minusculeno hooks to hang anything including towels . small double bed against a wall,United Kingdom,Deluxe Double Room,2 nights ·,Family,July 2022,4 July 2022,,
6.0,Could do better with some minor changes.,"Staff were helpful, the communal area was good","The room was so small that you could only access the bed from one side. There was no tea/coffee in the room and although it was in reception, when you're in pyjamas who wants to go to reception?It lacked hotel basics which I would expect for the price - I needed a sewing kit, they didn't even have one at reception, I also needed cotton wool pads to remove makeup also not available. For a 250 euro room I was disappointed. An iron would also have been nice. Shame as the communal area was nice.",France,Deluxe Double Room,2 nights ·,Solo traveller,July 2022,4 July 2022,,
