score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
3.0,Poor,"Nice decor room , well equipped .",A loud drip ( basement room) kept me awake most of the night .Exacerbated by a fridge that must have needed re-gassed and at 2:30 AM decided to announce that with a constant moan.I pulled it out and unplugged it to kill the wail .Not good nights sleep !I asked for an invoice when I paid on the way in but  it wasn’t available - it would be in the morning . It wasn’t ! I left a biz card with my email address to have it sent on .That was mon morn .It is now more than 50 hours later !Will it come ?,United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,September 2021,29 September 2021,,
10,You won`t be disappointed by the Chilworth Hotel and its team,"Usually I don`t write long reviews, but the Chilworth Paddington left a very positive lasting impression. The hotel is set back from the main road making it very quiet. The location is excellent, being only a 5 minute walk from the underground, a 10 minute walk from Hyde park and a 20 minute walk to the Museums. The club room we had, was spacious and very well equipped with the usual amenities, but it also had a microwave if you wanted a late night hot snack. The bed was very comfortable and whole room was very clean.  The restaurant served really good food at an affordable price. The overall service by the Chilworth Hotel team was perfect. We were well looked after and nothing was too much for the team. In conclusion if you want a central place to stay in London at a good price with excellent service , then you won`t be disappointed by the Chilworth Hotel and its team",All was fine,United Kingdom,Club Double Room,1 night ·,Couple,September 2021,28 September 2021,,
10,Exceptional,Everything!! Service was really good and such a nice place and brilliant value 10/10,,United Kingdom,Compact Double Room,3 nights ·,Couple,September 2021,28 September 2021,,
4.0,Will not be staying again.,Bed very comfortable.Great staff,room was a basement room and very small...was not expecting that....no natural light ...should of told the location of room in the description..Food menu all Indian with no description of what the dish was .Asked for a soda and lime drink and got bitter lemon and soda.,United Kingdom,Deluxe Double Room,2 nights ·,Couple,September 2021,26 September 2021,,
10,Exceptional hotel with amazing staff,"On arrival in this lovely hotel in a very nice area thats within a quick walk of multiple train stations we were greeted by the amazing reception staff at the The Chilworth. As they were running through all the services available just like any hotel they then surprised me and my girlfriend with an upgraded room for our anniversary, for free! We were taken aback by the kindness of the staff to have organised this for us. We were moved to a club double room and were met by flowers and complimentary drinks. The room was beautiful, the bed was very comfortable and the TV and speaker were a very nice touch. I have nothing but good words to say about this place and would highly recommend to anyone :)",,United Kingdom,Deluxe Double Room,1 night ·,Couple,September 2021,26 September 2021,,
4.0,Not great,Location I guess,"Extremely small room for 1, spa is always busy so I couldn't make use of my 30min access that comes with booking. The whole hotel is extremely tiny and crowded. I wouldn't undertand why is it 5 stars",Morocco,Deluxe Single Room,1 night ·,Solo traveller,September 2021,26 September 2021,,
6.0,Compact double Bedroom far too small,Location to tube station was very near less the 5 min walk. Bus stops very near to all directions of London. Paddington train stations only 5 minutes walk,The room I stayed in was the Compact double room. It was very small to move around the double bed. There was no space to put your luggage only by the entrance of the bedroom door,United Kingdom,Compact Double Room,3 nights ·,Couple,September 2021,25 September 2021,,
10,lovely hotel,"excellent value, lovely en suite, really fresh fruit salad",,United Kingdom,Deluxe Single Room,2 nights ·,Group,September 2021,24 September 2021,,
10,"I really enjoyed the ambience, the friendly attentive staff and general comfort.","Daniel very kindly came with me when I had trouble opening my room door and sorted it. The bed was extremely comfortable, the shower clean and efficent, and breakfast well organised and delicious.","Instructions on how to open the bedroom door need to be emphasised. I am over 70, am used to slot I put card into, but not the screen system. I had to go downstairs + luggage and get help.",United Kingdom,Deluxe Single Room,1 night ·,Solo traveller,September 2021,22 September 2021,,
10,Lovely,"Hotel was nice and clean. Staff were super helpful and friendly. Location was great, near Hyde park and close to the tube. Breakfast was tasty. It was a great stay.",Nothing negative to say about our stay.,United Kingdom,Compact Double Room,3 nights ·,Couple,September 2021,21 September 2021,,
10,Exceptional,Everything,NA,United Kingdom,Club Double Room,1 night ·,Couple,August 2021,21 September 2021,,
10,Exceptional,"Excellent location, staff can’t do enough for us!! Spa was perfect for a couple, don’t be fooled by the size of the building it’s like a tardis!!",,United Kingdom,Deluxe Double Room,2 nights ·,Couple,September 2021,19 September 2021,,
1.0,Bad,"Nothing, the rooms are dirty. Everything was Brocken",Nothing,United Kingdom,Club Twin Room,1 night ·,Family,August 2021,12 September 2021,,
6.0,Average,Location was great.Staff were helpful and friendly.Room was very spacious even for 3 of us. Great shower.,"Carpets in bedroom were not clean, lots of crumbs, bits of fluff ,generally did not seem clean . Horrible cigarette smoke smell in corridor by our room. Enormous rip in one of towels and only gave us towels for two even though we were three in room. Breakfast was very basic , and not worth £15. Food handling by staff was not hygienic , one staff member touched cooked food with his bare hands.",Israel,Deluxe Triple Room,1 night ·,Family,September 2021,11 September 2021,,
10,Exceptional,"The location is perfect, the staff is very friendly and helpful. We had a very pleasant time and definitely will come back.",,United Kingdom,Compact Double Room,6 nights ·,Couple,June 2021,9 September 2021,,
10,Fantastic Hotel,Everything staff were incredible on front desk,"Nothing, amazing",United Kingdom,Compact Double Room,3 nights ·,Couple,September 2021,7 September 2021,,
6.0,Pleasant,"Bed was comfortable, clean hotel and room, very welcoming and in a great location also the breakfast was very good just couldn’t accommodate many people.","Very disappointed to say that the spa was a main reason for picking the hotel yet we was unable to book a slot and the receptionist very blunt and not much help. i understand covid means less people in but maybe more spa rooms should be added so it is accessible for everyone, if i was able to attend the spa would easily improve the rating.",United Kingdom,Club Double Room,1 night ·,Couple,September 2021,5 September 2021,,
10,Lovely stay would return,"I’ve stayed at this hotel before, the staff are all so polite and really helpful. Lovely rooms, very modern, has everything you need",,United Kingdom,Club Double Room,1 night ·,Solo traveller,September 2021,5 September 2021,,
10,"Wonderful hotel, friendly staff and good breakfast.",The hotel was great! The staff were so friendly and they even helped me decorate my room for my partners birthday. Unfortunately I couldn’t access the the Spa because it was fully booked up but everything else was good including the breakfast.,"Spa booking facility, I thought I would be able to access it but I had to book prior my stay which I didn’t know.",United Kingdom,Club Double Room,1 night ·,Couple,September 2021,5 September 2021,,
10,Exceptional,Very convenient  and welcome,Very beautiful comfortable a modern And great people how run hotel,United Kingdom,Deluxe Twin Room,2 nights ·,Family,September 2021,5 September 2021,,
5.0,Passable,Ideally located with the iconic Paddington station just yards away and very close to Westminster.,The property is part of terraced flats and didn’t stand out like a hotel. Our room was very small and the building didn’t have that fresh smell about as if it could do with new carpets. The bed and pillows were very comfortable and the Wc and shower facilities were excellent. A little expensive for the type of property and parking at £25 a day seemed a bit steep.,United Kingdom,Deluxe Double Room,2 nights ·,Couple,August 2021,4 September 2021,1,
