score,title,likereview,dislikereview,country,rometype,intimelong,people,inrometime,reviewtime,help_vote,unhelp_vote
1.0,bad,location,"no WiFi for first five days... replacement Internet not fit for purpose room next to elevator which lead to being woken up several times inability to speak with someone, in advance, and when arriving at the hotel to extend my stay, which was ultimately a good thing",United Kingdom,Premier Single Room,7 nights ·,Solo traveller,November 2021,29 December 2021,,
5.0,Passable,,Not clean and don't clean and change everyday,Qatar,Premier Double Room,5 nights ·,Couple,December 2021,28 December 2021,,
10,Excellent!,"Excellent stay with lovely staff. Cant fault The Piccadilly London, they went above and beyond.",,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,28 December 2021,,
10,"I stayed with my 12 year old, initially booked for 2 nights just to check if it was favourable for family but ended up e","close proximity to theatres which was our interest, friendly cosy atmosphere, family friendly, warmed bathroom tiles :) and breakfast is so perfect. A must return!",nothing,United Kingdom,Premier Double Room,2 nights ·,Family,December 2021,28 December 2021,,
10,i loved the staff,beautiful clean cozy,nothing,Kuwait,Premier Twin Room,2 nights ·,Family,December 2021,27 December 2021,,
10,Amazing night in London in the perfect location. Would definitely stay again,"All staff were really friendly, Christina on reception was lovely and always greeted with a big smile! Nothing was too much to ask. And the breakfast was great","If i had to find something to criticise, the mesh curtain in the room didn’t open so couldn’t look out the window properly. But that’s the only negative I can think of",United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,24 December 2021,,
10,A terrific London break with my best friends who are my wife son and daughter,"very nice, close to the centre",nothing,United Kingdom,Premier Double Room,2 nights ·,Group,December 2021,23 December 2021,,
10,Exceptional,excellent position,,United Kingdom,Premier Single Room,1 night ·,Group,December 2021,23 December 2021,,
3.0,Poor,"Location, staff manager was very appreciative of our comments and escalate further.","Room comfort, hot no natural air, windows couldn't open, hole in bed??? Lovely Nespresso coffee machine....no pods,dirty bathroom rails, as for breakfast mcds down road would have been better for expensive cost poor, tried explaining due to Corona virus.....heard that far too often recently, should be an advertisement to try harder.",United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,22 December 2021,,
5.0,Serves a purpose for a one night stay near the theatres,"A complimentary bottle of processco Front of house/ reception staff were nice, professional and were keen to check we were happy. Given the lack of time in the room decided not to raise the issues","Room was very tired (ripped furniture and carpet, bathroom dim and appliances very basic) in places dusty. Breakfast - poor service, staff not wearing masks, limited choice, confusing process",United Kingdom,Club Double Room,1 night ·,Couple,December 2021,22 December 2021,,
10,Exceptional,perfect location and totally professional staff,,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,22 December 2021,,
3.0,disappointing,location,"the room (211) was filthy, the net curtain was blacker than the ace of spades with dirt, the chair in the bedroom was ripped. generally the room needed a good clean and painting. the breakfast was horrific neither myself or partner could eat it, cold beans, raw sausages and mushrooms that needed throwing out weeks ago. Nice coffee.",United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,21 December 2021,,
4.0,Tired and unclean.,"Breakfast was nice, the staff were friendly.","Unclean, dusty surfaces, bitty floor, the coffee machine had a white biofilm in the water tank so we didnt use it. Bedhead was splattered with what looked like blood or maybe coffeeThe dusty surfaces indicate no covid cleaning measures.",United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,21 December 2021,,
5.0,"Good location, room OK but nothing special",The rooms were comfortable. Our double room didn't have a bath though. Fairly friendly. Excellent location. But wouldn't stay here again. Plenty of better hotels at this price.,The Twin room had a see through bathroom not at all suitable. Cigarette ends left outside our window.The check in took 20mins. Bar and breakfast area not inviting. Poor breakfast. 2 star.,United Kingdom,Premier Twin Room,1 night ·,Family,December 2021,21 December 2021,,
5.0,not as special as we would have expected,proximity to centre/theatre/attractions,"some things missing not as advertised due to covid, but still charged same amount",United Kingdom,Club Double Room,3 nights ·,Couple,December 2021,20 December 2021,,
6.0,I have paid much less for much better hotels. in the main it was overpriced for the level of service,nice room even though the razor plug didn’t work and the mini bar wasempty.,eating place and bar were very poor.,United Kingdom,Premier Double Room,1 night ·,Couple,December 2021,20 December 2021,,
10,Nice hotel in an excellent location,superb location. I asked for a quiet room and the room I got was perfect… would have never known I was in a busy part of London!,Nothing negative to report.,United Kingdom,Premier Twin Room,1 night ·,Group,December 2021,19 December 2021,,
10,"brilliant, would recommend to anyone 👍🏽",reasonably priced for the area and the staff were boss!,N/A,United Kingdom,Premier Double Room,2 nights ·,Couple,December 2021,18 December 2021,,
10,Exceptional,the look of the place. the room/bathroom,,United Kingdom,Club Double Room,1 night ·,Couple,December 2021,18 December 2021,,
10,Best ever,"Excellent hotel. Clean, comfortable, attentive staff. Best hotel stay, ever. Perfect location.",Nothing to not like.,United Kingdom,Premier Twin Room,1 night ·,Couple,December 2021,17 December 2021,,
10,the staff were exceptional and went out of their way to ensure my disabled daughter and her Carer were comfortable and l,very comfortable beds,,United Kingdom,Premier Twin Room,1 night ·,Family,December 2021,16 December 2021,,
10,Fabulous location and Comfortable Beds,"We loved the location as we were here to visit Theatres. Staff were friendly, rooms were clean and bed very comfortable. Very good breakfast.We would stay here again.",Nothing to complain about. It was great.,United Kingdom,Premier Twin Room,1 night ·,Couple,December 2021,16 December 2021,,
6.0,Disappointed with dirty room,staff &amp; location,"Not clean.  Dirty sock in room, phlegm in sink plug, carpet not hoovered and surfaces hadn’t been wiped.  Missing Nespresso machine, cups, tea bags.  Was as if  someone made the bed, put towels in but forgot to replenish and clean.  Notified reception - housecleaning manager came to room promised would be rectified that day.  Still wasn’t had to ask again. When you pick 5star you expect to get a standard of cleaning and services.  Only 1/3 sockets worked.  Lamp bulb was broken.  Shaving mirror in bathroom was hanging loose.  Next 2 trips have booked elsewhere as especially during covid cleaning should be a basic service.",United Kingdom,Premier Single Room,2 nights ·,Solo traveller,December 2021,16 December 2021,,
